Nume Miner,ID Miner Rezultat,Nivel Final,Putere Rezultat (GH/s),Bonus Rezultat %,Cost RLT/RST,XP Reward,Timp Craft (Secunde),Poate fi vândut,Miner Sursa 1 Nume,Miner Sursa 1 ID,Miner Sursa 1 Cantitate,Miner Sursa 1 Nivel,Miner Sursa 1 Putere (GH/s),Miner Sursa 1 Bonus %,Piesa 1 Nume,Piesa 1 ID,Piesa 1 Cantitate,Piesa 1 Nivel,Miner Sursa 2 Nume,Miner Sursa 2 ID,Miner Sursa 2 Cantitate,Miner Sursa 2 Nivel,Miner Sursa 2 Putere (GH/s),Miner Sursa 2 Bonus %,Piesa 2 Nume,Piesa 2 ID,Piesa 2 Cantitate,Piesa 2 Nivel,Piesa 3 Nume,Piesa 3 ID,Piesa 3 Cantitate,Piesa 3 Nivel
Etherilliant,631f7aff8238ed283a234d80,5,102826920.0,1.91,53.0,10283,0,True,Etherilliant,631f7afe8238ed283a234d73,2,4,39172140.0,1.82,Hashboard,6196289f67433d2dc53c0c5d,3,4,,,,,,,,,,,,,,
Etherilliant,631f7afc8238ed283a234d59,2,5684805.0,1.65,2.89,569,0,True,Etherilliant,631f7afb8238ed283a234d4c,2,1,2165625.0,1.58,Hashboard,6319f840a8ce530569ef82b7,175,1,,,,,,,,,,,,,,
Eviltopus,631f7abc8238ed283a234a5a,3,1808940.0,1.16,0.9,181,0,True,Eviltopus,631f7abb8238ed283a234a4d,2,2,689115.0,1.1,Hashboard,61b35e3767433d2dc57f86a2,3,2,,,,,,,,,,,,,,
Eviltopus,631f7abb8238ed283a234a4d,2,689115.0,1.1,0.34,69,0,True,Eviltopus,631f7aba8238ed283a234a40,2,1,262500.0,1.05,Hashboard,6319f840a8ce530569ef82b7,21,1,,,,,,,,,,,,,,
Eviltopus,631f7aba8238ed283a234a40,1,262500.0,1.05,0.13,27,0,True,Eviltopus,62a71eee9b5a37db46af496e,2,0,100000.0,1.0,Hashboard,61b3606767433d2dc58913a9,380,0,,,,,,,,,,,,,,
Eviltopus,631f7abd8238ed283a234a67,4,4748520.0,1.22,7.0,475,0,True,Eviltopus,631f7abc8238ed283a234a5a,2,3,1808940.0,1.16,Hashboard,6319fc56a8ce530569024d79,2,3,,,,,,,,,,,,,,
Eviltopus,631f7abe8238ed283a234a74,5,12464865.0,1.28,10.0,1247,0,True,Eviltopus,631f7abd8238ed283a234a67,2,4,4748520.0,1.22,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Fairy Dancer,637411ed5247b3b89217a570,3,1641990.0,2.08,0.83,165,0,True,Fairy Dancer,637411c35247b3b892174e04,2,2,625485.0,1.66,Fan,61b35dac67433d2dc57d1156,2,2,,,,,,,,,,,,,,
Fairy Dancer,6374121a5247b3b89217b425,5,11314485.0,3.9,10.0,1132,0,True,Fairy Dancer,637412065247b3b89217b092,2,4,4310250.0,2.6,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Fairy Dancer,637412065247b3b89217b092,4,4310250.0,2.6,7.0,432,0,True,Fairy Dancer,637411ed5247b3b89217a570,2,3,1641990.0,2.08,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Fairy Dancer,6374119b5247b3b892164c27,1,238245.0,0.55,0.12,24,0,True,Fairy Dancer,637411755247b3b8921562ac,2,0,90740.0,0.0,Fan,61b35fea67433d2dc586f7fe,350,0,,,,,,,,,,,,,,
Fall-In-Food,6703f64972cf73b1d5d07797,1,6040000.0,5.0,6.5,604,0,True,Fall-In-Food,6703f64972cf73b1d5d07794,2,0,2300000.0,2.3,Fan,61b35fea67433d2dc586f7fe,18600,0,,,,,,,,,,,,,,
Fallout Finder 55,6463a9e67982aa4292ea777a,1,1593900.0,2.64,0.81,160,0,True,Fallout Finder 55,6463a05715a6792f949b49eb,2,0,607200.0,1.5,Fan,61b35fea67433d2dc586f7fe,2400,0,,,,,,,,,,,,,,
Fallout Finder 55,6463a9e87982aa4292ea7796,3,10983105.0,6.13,6.0,1099,0,True,Fallout Finder 55,6463a9e77982aa4292ea7788,2,2,4184040.0,4.91,Fan,61b35dac67433d2dc57d1156,16,2,,,,,,,,,,,,,,
Fallout Finder 55,6463a9e87982aa4292ea77a4,4,28830690.0,7.67,15.0,2884,0,True,Fallout Finder 55,6463a9e87982aa4292ea7796,2,3,10983105.0,6.13,Fan,6319f918a8ce530569f33dd5,4,3,,,,,,,,,,,,,,
FB-i,631f783d8238ed283a232ce6,3,904680.0,2.32,0.74,91,0,True,FB-i,631f783c8238ed283a232cd9,2,2,344610.0,2.21,Fan,61b35dac67433d2dc57d1156,2,2,,,,,,,,,,,,,,
FB-i,631f783f8238ed283a232d00,5,6233850.0,2.55,10.0,624,0,True,FB-i,631f783e8238ed283a232cf3,2,4,2374785.0,2.43,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
FB-i,631f783e8238ed283a232cf3,4,2374785.0,2.43,7.0,238,0,True,FB-i,631f783d8238ed283a232ce6,2,3,904680.0,2.32,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
FB-i,631f783a8238ed283a232ccc,1,131250.0,2.1,0.07,14,0,True,FB-i,617965be67433d2dc533871b,2,0,50000.0,2.0,Fan,61b35fea67433d2dc586f7fe,200,0,,,,,,,,,,,,,,
FemPride,65e1b30b47cd57f3797ccf28,3,14470365.0,12.6,7.5,1448,0,True,FemPride,65e1b30b47cd57f3797ccf20,2,2,5512500.0,9.4,Wire,61b35dcd67433d2dc57daca3,22,2,,,,,,,,,,,,,,
FemPride,65e1b30b47cd57f3797ccf18,1,2100000.0,7.2,1.1,210,0,True,FemPride,65e1b30b47cd57f3797ccf15,2,0,800000.0,5.0,Wire,61b3604967433d2dc58893b0,3100,0,,,,,,,,,,,,,,
FemPride,65e1b30b47cd57f3797ccf20,2,5512500.0,9.4,2.81,552,0,True,FemPride,65e1b30b47cd57f3797ccf18,2,1,2100000.0,7.2,Wire,6319f81fa8ce530569eee9dd,175,1,,,,,,,,,,,,,,
FemPride,65e1b30b47cd57f3797ccf30,4,37984800.0,16.8,20.0,3799,0,True,FemPride,65e1b30b47cd57f3797ccf28,2,3,14470365.0,12.6,Wire,6319f969a8ce530569f4b3e8,5,3,,,,,,,,,,,,,,
FemPride,65e1b30b47cd57f3797ccf38,5,99710100.0,22.0,51.0,9972,0,True,FemPride,65e1b30b47cd57f3797ccf30,2,4,37984800.0,16.8,Wire,6196281467433d2dc53872b3,5,4,,,,,,,,,,,,,,
Fenri-RLT,6859704f411d00ff27695856,5,1000000000.0,55.0,300.0,100000,0,False,Fenri-RLT,6859704f411d00ff2769584e,2,4,350000000.0,40.0,Fan,6196269b67433d2dc52e0130,66,4,,,,,,,,,,,,,,
Fenri-RLT,6859704f411d00ff27695836,1,20000000.0,12.0,6.3,2000,0,False,Fenri-RLT,6859704f411d00ff27695833,2,0,7500000.0,8.0,Fan,61b35fea67433d2dc586f7fe,10500,0,,,,,,,,,,,,,,
Ferdinand's Horse,643912a9d0698cfb0262af11,3,4793460.0,3.57,2.41,480,0,True,Ferdinand's Horse,643912a8d0698cfb0262af03,2,2,1826055.0,2.86,Fan,61b35dac67433d2dc57d1156,7,2,,,,,,,,,,,,,,
Ferdinand's Horse,643912aad0698cfb0262af1f,4,12582885.0,4.47,7.0,1259,0,True,Ferdinand's Horse,643912a9d0698cfb0262af11,2,3,4793460.0,3.57,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Ferdinand's Horse,643912aad0698cfb0262af2d,5,33030165.0,6.7,17.0,3304,0,True,Ferdinand's Horse,643912aad0698cfb0262af1f,2,4,12582885.0,4.47,Fan,6196269b67433d2dc52e0130,6,4,,,,,,,,,,,,,,
Ferdinand's Horse,643912a7d0698cfb0262aef3,1,695625.0,0.95,0.35,70,0,True,Ferdinand's Horse,64390b4a547cfab9a29380d9,2,0,265000.0,0.5,Fan,61b35fea67433d2dc586f7fe,1000,0,,,,,,,,,,,,,,
Ferdinand's Horse,643912a8d0698cfb0262af03,2,1826055.0,2.86,0.92,183,0,True,Ferdinand's Horse,643912a7d0698cfb0262aef3,2,1,695625.0,0.95,Fan,6319f7baa8ce530569ed16b9,57,1,,,,,,,,,,,,,,
Ferris Wheel Master,64f5cbcf9e4d6286408925ed,3,1492785.0,3.3,0.74,150,0,False,Ferris Wheel Master,64f5cbcf9e4d6286408925e5,2,2,568680.0,2.1,Fan,61b35dac67433d2dc57d1156,2,2,,,,,,,,,,,,,,
Ferris Wheel Master,64f5cbcf9e4d6286408925dd,1,216615.0,1.0,0.1,22,0,False,Ferris Wheel Master,64f5cbcf9e4d6286408925da,2,0,82500.0,0.0,Fan,61b35fea67433d2dc586f7fe,290,0,,,,,,,,,,,,,,
Festive Triumph,676d7e5e72a3f35ebee29d02,3,21800000.0,11.0,10.0,2180,0,False,Festive Triumph,676d7e5e72a3f35ebee29cfc,2,2,8270000.0,5.0,Wire,61b35dcd67433d2dc57daca3,29,2,,,,,,,,,,,,,,
Fiery Breath,634d57526d81450f9e8006c3,4,12155115.0,4.13,7.0,1216,0,True,Fiery Breath,634d57526d81450f9e8006c2,2,3,4630500.0,3.31,Hashboard,6319fc56a8ce530569024d79,2,3,,,,,,,,,,,,,,
Fiery Breath,634d57526d81450f9e8006c0,1,672000.0,0.88,0.34,68,0,True,Fiery Breath,631f49f54b63e9397b05b0fa,2,0,256000.0,0.0,Hashboard,61b3606767433d2dc58913a9,1000,0,,,,,,,,,,,,,,
Fiery Breath,634d57526d81450f9e8006c2,3,4630500.0,3.31,2.34,464,0,True,Fiery Breath,634d57526d81450f9e8006c1,2,2,1764000.0,2.65,Hashboard,61b35e3767433d2dc57f86a2,7,2,,,,,,,,,,,,,,
Fiery Breath,634d57526d81450f9e8006c4,5,31907190.0,6.2,17.0,3191,0,True,Fiery Breath,634d57526d81450f9e8006c3,2,4,12155115.0,4.13,Fan,6196269b67433d2dc52e0130,6,4,,,,,,,,,,,,,,
Fiery Breath,634d57526d81450f9e8006c1,2,1764000.0,2.65,0.89,177,0,True,Fiery Breath,634d57526d81450f9e8006c0,2,1,672000.0,0.88,Hashboard,6319f840a8ce530569ef82b7,54,1,,,,,,,,,,,,,,
Final Drive,6985b897a2774cefbbd86e08,3,75000000.0,19.0,15.0,7500,0,False,Final Drive,6985b897a2774cefbbd86e02,2,2,28500000.0,12.0,Fan,61b35dac67433d2dc57d1156,40,2,,,,,,,,,,,,,,
Final Drive,6985b897a2774cefbbd86dfc,1,10750000.0,8.0,1.0,1075,0,False,Final Drive,6985b897a2774cefbbd86df9,2,0,4125000.0,2.0,Fan,61b35fea67433d2dc586f7fe,2500,0,,,,,,,,,,,,,,
Final Drive,6985b897a2774cefbbd86e14,5,525000000.0,55.0,100.0,52500,0,False,Final Drive,6985b897a2774cefbbd86e0e,2,4,200000000.0,30.0,Fan,6196269b67433d2dc52e0130,40,4,,,,,,,,,,,,,,
Final Drive,6985b897a2774cefbbd86e02,2,28500000.0,12.0,5.0,2850,0,False,Final Drive,6985b897a2774cefbbd86dfc,2,1,10750000.0,8.0,Fan,6319f7baa8ce530569ed16b9,350,1,,,,,,,,,,,,,,
Final Drive,6985b897a2774cefbbd86e0e,4,200000000.0,30.0,40.0,20000,0,False,Final Drive,6985b897a2774cefbbd86e08,2,3,75000000.0,19.0,Fan,6319f918a8ce530569f33dd5,10,3,,,,,,,,,,,,,,
Fire Elemental,68aecd31241211b065b7c12e,3,40000000.0,16.0,1.19,4000,0,False,Fire Elemental,68aecd31241211b065b7c128,2,2,15000000.0,8.0,Hashboard,61b35e3767433d2dc57f86a2,3,2,,,,,,,,,,,,,,
Fire Evo,68e61a009f36c49e72db54e6,2,100000000.0,25.0,1.59,10000,0,True,Fire Evo,68e61a009f36c49e72db54e0,2,1,37500000.0,9.0,Fan,6319f7baa8ce530569ed16b9,100,1,,,,,,,,,,,,,,
Fire Forger,645b982a7f78e084daf91299,5,18572715.0,3.9,10.0,1858,0,True,Fire Forger,645b98297f78e084daf9128b,2,4,7075320.0,2.6,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Fire Idol,68ff7870ac102af307afc6cf,5,3250000000.0,80.0,680.0,325000,0,False,Fire Idol,68ff7870ac102af307afc6c9,2,4,1235000000.0,70.0,Hashboard,6196289f67433d2dc53c0c5d,33,4,,,,,,,,,,,,,,
Fire Idol,68ff7870ac102af307afc6c9,4,1235000000.0,70.0,259.0,123500,0,False,Fire Idol,68ff7870ac102af307afc6c3,2,3,470300000.0,60.0,Hashboard,6319fc56a8ce530569024d79,66,3,,,,,,,,,,,,,,
Fire Idol,68ff7870ac102af307afc6c3,3,470300000.0,60.0,99.0,47030,0,False,Fire Idol,68ff7870ac102af307afc6bd,2,2,179160000.0,45.0,Hashboard,61b35e3767433d2dc57f86a2,280,2,,,,,,,,,,,,,,
FireStar,699dab80dc08e86393f50fb7,5,1000000000.0,85.0,169.0,100000,0,False,FireStar,699dab80dc08e86393f50fb0,2,4,180000000.0,60.0,Wire,6196281467433d2dc53872b3,5,4,,,,,,,,,,,,,,
FireStar,699dab80dc08e86393f50fb0,4,180000000.0,60.0,57.0,18000,0,False,FireStar,699dab80dc08e86393f50fa9,2,3,60000000.0,30.0,Wire,6319f969a8ce530569f4b3e8,5,3,,,,,,,,,,,,,,
FireStar,699dab80dc08e86393f50fa9,3,60000000.0,30.0,14.5,6000,0,False,FireStar,699dab80dc08e86393f50fa2,2,2,15000000.0,15.0,Wire,61b35dcd67433d2dc57daca3,12,2,,,,,,,,,,,,,,
FireStar,699dab80dc08e86393f50fa2,2,15000000.0,15.0,5.0,1500,0,False,FireStar,699dab80dc08e86393f50f9b,2,1,5000000.0,10.0,Wire,6319f81fa8ce530569eee9dd,75,1,,,,,,,,,,,,,,
FireStar,699dab80dc08e86393f50f9b,1,5000000.0,10.0,1.5,500,0,False,FireStar,699dab80dc08e86393f50f97,2,0,1500000.0,5.0,Wire,61b3604967433d2dc58893b0,160,0,,,,,,,,,,,,,,
First Class,631f79268238ed283a2337aa,5,33653025.0,5.11,18.0,3366,0,False,First Class,631f79258238ed283a23379d,2,4,12820185.0,4.86,Wire,6196281467433d2dc53872b3,2,4,,,,,,,,,,,,,,
First Class,631f79218238ed283a233776,1,708750.0,4.2,0.36,71,0,False,First Class,61b9cce178d63d64cd626fcf,2,0,270000.0,4.0,Wire,61b3604967433d2dc58893b0,1100,0,,,,,,,,,,,,,,
First Class,631f79258238ed283a23379d,4,12820185.0,4.86,7.0,1283,0,False,First Class,631f79248238ed283a233790,2,3,4883865.0,4.63,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
First Class,631f79228238ed283a233783,2,1860495.0,4.41,0.95,187,0,False,First Class,631f79218238ed283a233776,2,1,708750.0,4.2,Wire,6319f81fa8ce530569eee9dd,58,1,,,,,,,,,,,,,,
First Spark,694051d4edfcba75791527a2,3,488500000.0,26.0,102.5,48850,0,False,First Spark,694051d4edfcba757915279c,2,2,186060000.0,17.0,Wire,61b35dcd67433d2dc57daca3,305,2,,,,,,,,,,,,,,
First Spark,694051d4edfcba7579152796,1,70880000.0,10.0,14.3,7088,0,False,First Spark,694051d4edfcba7579152793,2,0,27000000.0,5.0,Wire,61b3604967433d2dc58893b0,40900,0,,,,,,,,,,,,,,
Flamin-Go,631f7a4b8238ed283a23452c,1,131250.0,0.53,0.07,14,0,True,Flamin-Go,629615fa530f48a8e769b2dc,2,0,50000.0,0.5,Fan,61b35fea67433d2dc586f7fe,200,0,,,,,,,,,,,,,,
Flamin-Go,631f7a4d8238ed283a234546,3,904680.0,0.58,0.74,91,0,True,Flamin-Go,631f7a4c8238ed283a234539,2,2,344610.0,0.55,Fan,61b35dac67433d2dc57d1156,2,2,,,,,,,,,,,,,,
Flamin-Go,631f7a4f8238ed283a234553,4,2374785.0,0.61,7.0,238,0,True,Flamin-Go,631f7a4d8238ed283a234546,2,3,904680.0,0.58,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Flamingo Fiesta,64a80c223fd5253fb80f9e84,3,366870.0,2.08,0.74,37,0,True,Flamingo Fiesta,64a80c223fd5253fb80f9e76,2,2,139755.0,1.66,Fan,61b35dac67433d2dc57d1156,2,2,,,,,,,,,,,,,,
Flamingo Fiesta,64a80c213fd5253fb80f9e68,1,53235.0,0.55,0.03,6,0,True,Flamingo Fiesta,64a6cf1eaf7caabb3d11521b,2,0,20280.0,0.0,Fan,61b35fea67433d2dc586f7fe,90,0,,,,,,,,,,,,,,
Flamingo Fiesta,64a80c223fd5253fb80f9e76,2,139755.0,1.66,0.13,14,0,True,Flamingo Fiesta,64a80c213fd5253fb80f9e68,2,1,53235.0,0.55,Fan,6319f7baa8ce530569ed16b9,8,1,,,,,,,,,,,,,,
Flamy,69934a2077721a2aeef9fb42,5,3500000000.0,85.0,840.0,350000,0,False,Flamy,69934a2077721a2aeef9fb3b,2,4,1200000000.0,65.0,Wire,6196281467433d2dc53872b3,82,4,,,,,,,,,,,,,,
Flamy,69934a2077721a2aeef9fb3b,4,1200000000.0,65.0,350.0,120000,0,False,Flamy,69934a2077721a2aeef9fb34,2,3,500000000.0,50.0,Wire,6319f969a8ce530569f4b3e8,95,3,,,,,,,,,,,,,,
Flamy,69934a2077721a2aeef9fb34,3,500000000.0,50.0,126.0,50000,0,False,Flamy,69934a2077721a2aeef9fb2d,2,2,180000000.0,40.0,Wire,61b35dcd67433d2dc57daca3,405,2,,,,,,,,,,,,,,
Flamy,69934a2077721a2aeef9fb2d,2,180000000.0,40.0,42.0,18000,0,False,Flamy,69934a2077721a2aeef9fb26,2,1,60000000.0,25.0,Wire,6319f81fa8ce530569eee9dd,2675,1,,,,,,,,,,,,,,
Flamy,69934a2077721a2aeef9fb26,1,60000000.0,25.0,11.5,6000,0,False,Flamy,69934a2077721a2aeef9fb22,2,0,19000000.0,20.0,Wire,61b3604967433d2dc58893b0,19200,0,,,,,,,,,,,,,,
Flash Deal Console,690cb9ceb5000902413eef48,3,9500000.0,10.0,1.98,950,0,True,Flash Deal Console,690cb9ceb5000902413eef42,2,2,3600000.0,4.0,Fan,61b35dac67433d2dc57d1156,6,2,,,,,,,,,,,,,,
Flash Deal Console,690cb9ceb5000902413eef54,5,70000000.0,40.0,14.0,7000,0,True,Flash Deal Console,690cb9ceb5000902413eef4e,2,4,25000000.0,18.0,Fan,6196269b67433d2dc52e0130,5,4,,,,,,,,,,,,,,
Flash Deal Console,690cb9ceb5000902413eef4e,4,25000000.0,18.0,7.0,2500,0,True,Flash Deal Console,690cb9ceb5000902413eef48,2,3,9500000.0,10.0,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Floppy Injection,68cd7473bedeb9a12ef65415,3,18200000.0,12.0,4.0,1820,0,True,Floppy Injection,68cd7473bedeb9a12ef6540f,2,2,6910000.0,6.0,Hashboard,61b35e3767433d2dc57f86a2,11,2,,,,,,,,,,,,,,
Fluffy-Miner,631f7a0c8238ed283a234247,4,26114655.0,3.65,14.0,2612,0,True,Fluffy-Miner,631f7a0b8238ed283a23423a,2,3,9948435.0,3.47,Fan,6319f918a8ce530569f33dd5,3,3,,,,,,,,,,,,,,
Fluffy-Miner,631f7a0b8238ed283a23423a,3,9948435.0,3.47,5.5,995,0,True,Fluffy-Miner,631f7a0a8238ed283a23422d,2,2,3789870.0,3.31,Fan,61b35dac67433d2dc57d1156,14,2,,,,,,,,,,,,,,
Fluffy-Miner,631f7a0d8238ed283a234254,5,68551035.0,3.83,35.0,6856,0,True,Fluffy-Miner,631f7a0c8238ed283a234247,2,4,26114655.0,3.65,Fan,6196269b67433d2dc52e0130,13,4,,,,,,,,,,,,,,
Flux Cube,695d21637fab945122022d86,4,25000000.0,20.0,3.3,2500,0,False,Flux Cube,695d21637fab945122022d80,2,3,9250000.0,10.0,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Flux Cube,695d21637fab945122022d8c,5,70000000.0,50.0,5.0,7000,0,False,Flux Cube,695d21637fab945122022d86,2,4,25000000.0,20.0,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Flux Cube,695d21637fab945122022d7a,2,3500000.0,5.0,0.1,350,0,False,Flux Cube,695d21637fab945122022d74,2,1,1350000.0,2.5,Fan,6319f7baa8ce530569ed16b9,13,1,,,,,,,,,,,,,,
Flux Cube,695d21637fab945122022d74,1,1350000.0,2.5,0.02,135,0,False,Flux Cube,695d21637fab945122022d71,2,0,500000.0,1.0,Fan,61b35fea67433d2dc586f7fe,140,0,,,,,,,,,,,,,,
Fogg's Way,66b4b5cc8055d6def379549e,3,56100000.0,12.6,28.5,5610,0,False,Fogg's Way,66b4b5cc8055d6def3795498,2,2,21370000.0,8.3,Wire,61b35dcd67433d2dc57daca3,85,2,,,,,,,,,,,,,,
Fortune Teller,631f7b438238ed283a2350a6,2,1119930.0,1.71,0.58,112,0,True,Fortune Teller,631f7b428238ed283a235099,2,1,426615.0,0.57,Fan,6319f7baa8ce530569ed16b9,36,1,,,,,,,,,,,,,,
Fortune Teller,631f7b458238ed283a2350c0,4,7717290.0,2.67,7.0,772,0,True,Fortune Teller,631f7b448238ed283a2350b3,2,3,2939895.0,2.13,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Fortune Teller,631f7b468238ed283a2350cd,5,20257965.0,4.0,11.0,2026,0,True,Fortune Teller,631f7b458238ed283a2350c0,2,4,7717290.0,2.67,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Fortune Teller,631f7b448238ed283a2350b3,3,2939895.0,2.13,1.52,294,0,True,Fortune Teller,631f7b438238ed283a2350a6,2,2,1119930.0,1.71,Fan,61b35dac67433d2dc57d1156,4,2,,,,,,,,,,,,,,
Fortune Teller,631f7b428238ed283a235099,1,426615.0,0.57,0.22,43,0,True,Fortune Teller,631b5617a775e04d9a28543d,2,0,162500.0,0.0,Fan,61b35fea67433d2dc586f7fe,700,0,,,,,,,,,,,,,,
Fortune’s Charm,631f79a78238ed283a233d9b,2,137865.0,0.55,0.13,14,0,False,Fortune’s Charm,631f79a68238ed283a233d8e,2,1,52500.0,0.53,Hashboard,6319f840a8ce530569ef82b7,8,1,,,,,,,,,,,,,,
Fortune’s Charm,631f79a98238ed283a233db5,4,950145.0,0.61,7.0,96,0,False,Fortune’s Charm,631f79a88238ed283a233da8,2,3,361935.0,0.58,Hashboard,6319fc56a8ce530569024d79,2,3,,,,,,,,,,,,,,
Fortune’s Charm,631f79a88238ed283a233da8,3,361935.0,0.58,0.74,37,0,False,Fortune’s Charm,631f79a78238ed283a233d9b,2,2,137865.0,0.55,Hashboard,61b35e3767433d2dc57f86a2,2,2,,,,,,,,,,,,,,
Fortune’s Charm,631f79aa8238ed283a233dc2,5,2494170.0,0.64,10.0,250,0,False,Fortune’s Charm,631f79a98238ed283a233db5,2,4,950145.0,0.61,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Founder's Ledger,6945504e003def9b186091ec,4,75000000.0,20.0,10.0,7500,0,False,Founder's Ledger,6945504e003def9b186091e6,2,3,30000000.0,12.0,Wire,6319f969a8ce530569f4b3e8,6,3,,,,,,,,,,,,,,
Founder's Ledger,6945504e003def9b186091da,1,4250000.0,2.5,0.31,425,0,False,Founder's Ledger,6945504e003def9b186091d7,2,0,1650000.0,1.0,Wire,61b3604967433d2dc58893b0,2000,0,,,,,,,,,,,,,,
Founder's Ledger,6945504e003def9b186091e0,2,11000000.0,6.0,1.4,1100,0,False,Founder's Ledger,6945504e003def9b186091da,2,1,4250000.0,2.5,Wire,6319f81fa8ce530569eee9dd,200,1,,,,,,,,,,,,,,
Founder's Ledger,6945504e003def9b186091f2,5,200000000.0,42.0,25.0,20000,0,False,Founder's Ledger,6945504e003def9b186091ec,2,4,75000000.0,20.0,Wire,6196281467433d2dc53872b3,6,4,,,,,,,,,,,,,,
Freddy's Showtime,67c962a23bb2833c84ba48b3,1,53820000.0,15.0,27.4,5382,0,True,Freddy's Showtime,66146973d6c322a6c7c348d8,2,0,20500000.0,7.0,Fan,61b35fea67433d2dc586f7fe,78100,0,,,,,,,,,,,,,,
Freddy's Showtime,67c962a23bb2833c84ba48bd,2,141280000.0,20.0,72.0,14128,0,True,Freddy's Showtime,67c962a23bb2833c84ba48b3,2,1,53820000.0,15.0,Fan,6319f7baa8ce530569ed16b9,4475,1,,,,,,,,,,,,,,
Freddy's Showtime,67c962a23bb2833c84ba48d0,3,370900000.0,30.0,188.5,37090,0,True,Freddy's Showtime,67c962a23bb2833c84ba48bd,2,2,141280000.0,20.0,Fan,61b35dac67433d2dc57d1156,540,2,,,,,,,,,,,,,,
Freedom Finder,6499af9b37ac8bd24282c81a,5,64811880.0,11.5,33.0,6482,0,True,Freedom Finder,6499af9a37ac8bd24282c80c,2,4,24690225.0,7.67,Hashboard,6196289f67433d2dc53c0c5d,2,4,,,,,,,,,,,,,,
Freedom Finder,6499af9937ac8bd24282c7fe,3,9405795.0,6.13,5.0,941,0,True,Freedom Finder,6499af9837ac8bd24282c7f0,2,2,3583125.0,4.91,Hashboard,61b35e3767433d2dc57f86a2,13,2,,,,,,,,,,,,,,
Freedom Finder,6499af9a37ac8bd24282c80c,4,24690225.0,7.67,13.0,2470,0,True,Freedom Finder,6499af9937ac8bd24282c7fe,2,3,9405795.0,6.13,Hashboard,6319fc56a8ce530569024d79,3,3,,,,,,,,,,,,,,
Freestyler,675734f9632a4beb78fb61e5,1,8670000.0,4.2,8.0,867,0,False,Freestyler,675734f9632a4beb78fb61e2,2,0,3300000.0,3.0,Hashboard,61b3606767433d2dc58913a9,22900,0,,,,,,,,,,,,,,
Freestyler,675734f9632a4beb78fb61fd,5,420000000.0,22.0,380.0,42000,0,False,Freestyler,675734f9632a4beb78fb61f7,2,4,157000000.0,16.0,Hashboard,6196289f67433d2dc53c0c5d,18,4,,,,,,,,,,,,,,
Freon Operator,69401d83edfcba757913c98f,4,145000000.0,30.0,16.0,14500,0,False,Freon Operator,69401d83edfcba757913c989,2,3,55000000.0,18.0,Hashboard,6319fc56a8ce530569024d79,4,3,,,,,,,,,,,,,,
Freon Operator,69401d83edfcba757913c989,3,55000000.0,18.0,6.0,5500,0,False,Freon Operator,69401d83edfcba757913c983,2,2,21000000.0,10.0,Hashboard,61b35e3767433d2dc57f86a2,16,2,,,,,,,,,,,,,,
Freon Operator,69401d83edfcba757913c995,5,400000000.0,60.0,40.0,40000,0,False,Freon Operator,69401d83edfcba757913c98f,2,4,145000000.0,30.0,Hashboard,6196289f67433d2dc53c0c5d,2,4,,,,,,,,,,,,,,
Freon Operator,69401d83edfcba757913c97d,1,8000000.0,5.0,0.47,800,0,False,Freon Operator,69401d83edfcba757913c97a,2,0,3000000.0,2.5,Hashboard,61b3606767433d2dc58913a9,1400,0,,,,,,,,,,,,,,
Freon Operator,69401d83edfcba757913c983,2,21000000.0,10.0,2.2,2100,0,False,Freon Operator,69401d83edfcba757913c97d,2,1,8000000.0,5.0,Hashboard,6319f840a8ce530569ef82b7,135,1,,,,,,,,,,,,,,
Freoner Gen 0,699850d9dc08e86393f0c2c4,5,1000000.0,100.0,50.0,10000,0,False,Blueprint,67b8dc6aa0c26b377001e05e,10,0,1000.0,0.0,Wire,61b3604967433d2dc58893b0,20000,0,Freoner Gen 0,699850d9dc08e86393f0c2bc,2,4,1000000.0,80.0,,,,,,,,
